-1207.29	-412.767	-9918.27	2 11	501.63	217.71	12	232.09	224.16	
-154.767	-1266.55	-9918.26	2 11	387.52	137.9	12	118.3	142.94	
-874.164	-939.224	-9917.34	2 11	463.43	166.12	12	193.97	171.77	
1179.84	-521.264	-9916.46	2 10	551.37	214.63	11	256.28	222.13	
-164.624	-1279.48	-9916.44	2 11	388.44	136.5	12	119.16	140.38	
-1099.21	-686.865	-9915.64	2 11	488.47	190.33	12	220.22	197.77	
-1105.54	-680.641	-9915.37	2 12	220.22	197.77	13	42.3	201.19	
938.52	-913.354	-9913.88	2 10	574.21	171.93	11	278.7	181.19	
-168.105	-1300.15	-9913.7	2 11	388.66	134.35	12	119.5	139.01	
1157.7	-618.099	-9913.51	2 10	552.99	204.41	11	259.07	212.68	
1037.31	-805.814	-9913.36	2 10	564.43	183.96	11	269.78	192.05	
767.606	-1067.97	-9913.13	2 10	591.47	154.23	11	295.08	164.08	
1146.22	-652.499	-9912.64	2 10	553.95	200.75	11	259.23	208.72	
551.979	-1201.43	-9912.21	2 11	316.17	149.3	12	42.6	151.78	
404.415	-1261.17	-9911.91	2 10	629.77	130.29	11	330.65	142.23	
405.235	-1261.43	-9911.84	2 11	330.65	142.23	12	58.55	145.83	
821.024	-1041.56	-9911.66	2 11	289.95	167.26	12	15.25	171.32	
3.06656	-1336.79	-9910.25	2 11	370.99	131.8	12	101.02	136.17	
1276.18	-398.486	-9910.23	2 10	541.99	228.02	11	246.65	235.45	
-1303.75	-329.78	-9909.16	2 11	512.37	225.56	12	242.39	232.06	
1199.67	-614.333	-9908.75	2 10	548.52	205.1	11	254.18	212.96	
-1234.91	-546.556	-9908.39	2 11	503.63	203.74	12	234.77	210.36	
-1257.99	-491.539	-9908.37	2 12	236.96	216	13	58.21	220.03	
-1259.43	-490.296	-9908.25	2 11	506.59	209.35	12	236.96	216	
-1030.93	-879.839	-9907.73	2 12	211.43	177.92	13	31.89	180.41	
677.792	-1180.16	-9906.96	2 11	303.54	152.25	12	29.37	155.43	
608.479	-1221.77	-9906.41	2 11	310.29	147.57	12	37.02	150.72	
-1204.96	-642.422	-9906.33	2 12	230.64	201.02	13	50.96	203.61	
609.386	-1222.2	-9906.3	2 10	607.47	136.45	11	310.29	147.57	
-569.875	-1250.88	-9905.08	2 11	430.08	136.41	12	160.54	142.24	
902.386	-1045.63	-9904.16	2 10	577.02	157.75	11	281.54	167.7	
-742.064	-1168.72	-9903.71	2 11	448.33	143.53	12	179.63	149.84	
1215.47	-668.66	-9903.31	2 10	546.4	199.57	11	252.45	207.16	
1068.01	-901.973	-9901.81	2 10	560.34	174.16	11	265.83	183.07	
-704.1	-1210.9	-9901.41	2 11	444.15	139.48	12	176.33	144.37	
1376.77	-262.782	-9901.28	2 10	532.25	242.72	11	238.61	249.56	
1351.52	-397.528	-9900.27	2 10	533.95	228.61	11	239.84	235.72	
572.637	-1291.4	-9899.72	2 10	610.92	128.73	11	313.76	139.27	
1411.25	81.9147	-9899.58	2 10	530.99	278.66	11	236.57	284.52	
-86.1184	-1412.33	-9899.39	2 11	379.57	123.39	12	110.29	125.88	
568.877	-1300.41	-9898.75	2 11	313.76	139.27	12	40.86	142.07	
1237.66	-709.783	-9897.7	2 10	543.7	195.46	11	249.66	203.55	
1389.66	-369.563	-9896.07	2 10	530.09	231.75	11	236.95	237.36	
-1410.71	-290.578	-9895.73	2 11	523.98	228.84	12	253.86	235.1	
-1158.17	-862.134	-9895.22	2 11	493.52	171.82	12	224.22	178.19	
-1257.28	-731.592	-9893.63	2 11	504.77	184.5	12	235.94	191.77	
-1261.51	-729.783	-9893.23	2 12	235.94	191.77	13	57.54	195.07	
1256.08	-744.79	-9892.8	2 10	541.45	191.96	11	247.32	200.36	
1416.39	-359.031	-9892.67	2 10	527.32	233.01	11	233.58	241.08	
19.977	-1464.14	-9892.21	2 11	368.42	118.8	12	97.84	121.93	
-1448.89	214.79	-9892.15	2 11	531.84	280.88	12	260.73	286.12	
973.775	-1096.76	-9891.86	2 10	568.87	152.99	11	274.24	162.28	
1413.94	-414.298	-9890.86	2 10	527.17	227.28	11	233.56	234.91	
1466.83	145.838	-9890.76	2 10	525.48	285.6	11	230.92	291.34	
1368.85	-550.53	-9890.56	2 10	530.94	212.89	11	237.71	220.32	
-1413.07	-428.04	-9890.4	2 11	523.27	214.63	12	253.24	221.24	
-1413.24	-429.634	-9890.31	2 12	253.24	221.24	13	75.35	225.4	
-553.745	-1374.59	-9889.58	2 11	427.65	123.76	12	158.72	129.11	
-1452.11	300.33	-9889.45	2 11	532.87	289.75	12	261.92	294.75	
-1141.43	-952.961	-9888.83	2 12	222.38	169.77	13	42.46	171.57	
1400.33	-521.267	-9887.74	2 10	527.81	216.13	11	234.22	223.57	
-239.247	-1477.35	-9887.38	2 11	394.77	115.55	12	125.49	120.59	
1263.43	-838.237	-9884.39	2 10	539.91	182.31	11	245.91	189.47	
1397.09	-602.374	-9883.59	2 10	527.53	207.72	11	234.32	215.19	
-1231.25	-894.619	-9883.51	2 12	231.92	175.17	13	53.27	177.99	
-1435.13	-515.782	-9883.03	2 12	254.97	212.36	13	76.75	215.59	
-1242.17	-891.878	-9882.39	2 11	502.16	168.07	12	231.92	175.17	
-1439.53	-516.335	-9882.37	2 11	525.48	205.31	12	254.97	212.36	
-1076.69	-1092.57	-9881.65	2 11	483.56	148.68	12	215.97	156.43	
1192.28	-966.061	-9881.56	2 10	546.47	168.46	11	252.57	177.01	
-1086.07	-1086.52	-9881.29	2 12	215.97	156.43	13	36.56	157.83	
-1157.41	-1010.57	-9881.25	2 12	223.71	163.78	13	43.88	165.86	
780.054	-1324.27	-9881.18	2 10	587.93	127.24	11	291.47	138.01	
1519.78	-236.15	-9881.02	2 10	517.21	246.35	11	223.29	252.85	
1515.9	262.464	-9880.95	2 10	521	297.98	11	227.06	303.75	
-1162.87	-1008.82	-9880.79	2 11	493.1	156.63	12	223.71	163.78	
786.24	-1325.56	-9880.52	2 11	291.47	138.01	12	17.7	140.2	
984.31	-1188.63	-9880.2	2 10	566.95	143.43	11	272.03	152.05	
1443.73	-563.089	-9879.2	2 10	522.87	212.1	11	228.99	219.55	
1519.78	-308.409	-9879.03	2 10	516.69	238.89	11	222.77	245.85	
-469.857	-1478.88	-9878.87	2 11	418.38	113.62	12	150.63	119.27	
1326.41	-816.866	-9877.92	2 10	533.36	185	11	240.05	193.13	
-1022.51	-1178.46	-9877.54	2 12	208.94	147.36	13	28.81	148.77	
1534.47	319.689	-9876.4	2 10	519.38	304.03	11	225.37	309.96	
-1029.1	-1183.04	-9876.3	2 11	478.04	139.71	12	208.94	147.36	
-1288.34	-896.092	-9876.09	2 12	237.77	174.66	13	59.39	177.8	
-1290.39	-894.051	-9876.01	2 11	507.23	167.45	12	237.77	174.66	
1567.63	124.368	-9875.58	2 10	514.59	283.91	11	220.65	290.23	
1499.24	-490.757	-9874.79	2 10	517.52	219.94	11	223.62	226.71	
-508.822	-1495.46	-9874.45	2 11	422.28	111.59	12	153.84	116.52	
1102.66	-1132.79	-9874.26	2 10	554.68	150.31	11	259.56	160.8	
-300.634	-1553.35	-9874.04	2 11	400.56	107.21	12	131.43	112.03	
1132.26	-1118.74	-9872.51	2 10	551.62	152.03	11	256.24	161.6	
1568.98	-272.777	-9872.38	2 10	511.72	242.87	11	218.03	249.85	
-312.185	-1564.72	-9871.89	2 11	401.67	105.94	12	132.66	110.77	
1488.79	-603.042	-9870.15	2 10	517.77	208.28	11	223.65	214.32	
-1268.19	-997.148	-9869.01	2 11	504.25	156.96	12	236.03	163.78	
1589.05	299.673	-9868.39	2 10	513.43	302.22	11	219.56	308.45	
-699.38	-1461.03	-9867.94	2 11	442.13	113.62	12	174.49	119.7	
1412.29	-799.519	-9867.43	2 10	524.35	187.43	11	230.55	195.59	
1575.49	-404.403	-9866.83	2 10	510.07	229.34	11	216.51	236.48	
575.362	-1523.01	-9866.58	2 11	311.51	116.41	12	37.55	117.45	
318.922	-1603.12	-9865.51	2 11	337.04	106.48	12	67.21	108.94	
-1526.67	-607.692	-9864.07	2 11	534.16	195.18	12	263.58	202.43	
1003.8	-1301.45	-9864.01	2 10	563.87	131.73	11	268.4	142.64	
1254.6	-1064.98	-9863.66	2 10	538.97	158.65	11	244.98	167.93	
-1383.55	-896.629	-9863.16	2 11	517.07	166.41	12	247.23	173.77	
-1589.68	-437.554	-9863.14	2 11	542.06	212.32	12	271.3	219.13	
-928.476	-1365.39	-9862.74	2 12	198.26	128.6	13	16.99	128.99	
1630.57	-285.845	-9862.02	2 10	505.09	241.9	11	211.09	247.18	
1486.68	-729.749	-9861.91	2 10	517	195.18	11	223.12	202.82	
-1350.05	-964.638	-9861.38	2 11	513.1	159.64	12	242.85	167.25	
-53.4736	-1660.11	-9861.09	2 11	374.6	97.97	12	105.48	101.21	
1654.24	-181.146	-9860.56	2 10	503.32	252.83	11	209.49	259.49	
1555.29	-615.96	-9859.09	2 10	510.61	207.4	11	217.53	214.52	
1609.62	-468.845	-9858.46	2 10	505.97	222.92	11	212.43	230.27	
-1108.15	-1258.27	-9858.44	2 11	485.86	131.23	12	217.07	138.34	
-1105.67	-1261.39	-9858.32	2 12	217.07	138.34	13	37.7	139.93	
-161.376	-1669.82	-9858.28	2 11	385.56	96.16	12	117.43	99.2	
344.846	-1641.79	-9858.28	2 10	633.14	88.65	11	334.44	102.93	
-1601.42	-525.226	-9856.96	2 11	542.72	203.14	12	271.82	209.21	
1543.35	-682.162	-9856.61	2 10	511.36	200.49	11	218.33	208.31	
-1673.81	-224.982	-9856.36	2 11	552.63	233.75	12	281.11	239.95	
-839.139	-1467.24	-9856.12	2 12	188.49	118.51	13	5.95	118.48	
-1674.29	-289.854	-9854.58	2 11	552.21	227.01	12	280.87	233.42	
-1674.49	-291.681	-9854.49	2 12	280.87	233.42	13	104.11	237.75	
578.766	-1601.92	-9853.88	2 10	607.55	95.56	11	310.75	108.34	
1680.77	-277.361	-9853.84	2 10	499.83	243.08	11	205.98	250.14	
-1678.78	-356.223	-9851.64	2 12	280.91	226.86	13	104.27	230.85	
1265.6	-1166.03	-9850.82	2 10	536.93	148.2	11	242.83	156.94	
-808.97	-1520.75	-9850.53	2 11	453.12	106.48	12	184.41	113.23	
1691.22	329.869	-9850.43	2 10	502.73	305.87	11	209.15	312.08	
-444.847	-1666.39	-9850.14	2 11	414.64	94.31	12	146.73	99.8	
1703.34	-280.055	-9849.88	2 10	497.42	242.94	11	203.62	250.03	
1554.19	-755.295	-9849.57	2 10	509.63	193.02	11	216.29	200.5	
-19.5015	-1736.52	-9848.05	2 11	370.62	90.26	12	102.41	93.82	
1728.74	-230.516	-9846.74	2 10	495.08	248.19	11	201.36	255.1	
-1710.59	341.009	-9846.71	2 12	288.9	297.29	13	112	303.36	
-1714.67	338.251	-9846.09	2 12	289.3	296.98	13	112.5	302.99	
1739.46	-172.336	-9846.04	2 10	494.35	254.24	11	200.81	261.19	
-905.147	-1496.39	-9845.89	2 12	195.17	115.13	13	13.24	115.03	
-906.221	-1496.7	-9845.74	2 11	463.37	108.15	12	195.17	115.13	
1243.99	-1236.45	-9844.98	2 10	538.63	140.66	11	244.49	150.09	
-1735.82	-258.868	-9844.79	2 11	559.09	229.78	12	286.78	236.1	
-1575.31	-785.854	-9843.82	2 11	538.21	176.3	12	267.26	184.15	
-1629.97	-678.017	-9842.94	2 12	274.01	194.6	13	96.01	197.71	
1737.25	-314.932	-9842.9	2 10	493.58	239.56	11	200.03	246.63	
1714.7	-435.449	-9842.27	2 10	495.09	227.03	11	201.95	234.15	
-1632.81	-685.218	-9841.97	2 11	545.03	186.28	12	274.01	194.6	
1525.52	-899.577	-9841.93	2 10	511.5	177.91	11	218.89	185.97	
1736.48	-370.725	-9841.1	2 10	493.26	233.82	11	199.76	240.64	
1755.19	-268.817	-9841.09	2 10	492.01	244.41	11	198.88	251.39	
-1420.94	-1077.85	-9839.67	2 12	250.42	155.26	13	72.54	157.29	
1484.09	-989.622	-9839.62	2 10	515.15	168.28	11	221.8	175.15	
-1757.46	309.12	-9839.5	2 12	293.49	293.71	13	117.41	299.53	
-1426.29	-1079.16	-9838.75	2 11	520.5	147.08	12	250.42	155.26	
-1255.82	-1277	-9838.3	2 11	501.28	127.98	12	232.47	135.97	
1769	-319.353	-9837.11	2 10	490.19	239.3	11	196.78	246.24	
955.618	-1528.97	-9836.11	2 10	567.06	107.22	11	272.25	118.39	
-1643.49	-754.959	-9835.09	2 11	545.73	178.94	12	274.57	186.87	
775.936	-1633.72	-9835.08	2 11	290.24	106.17	12	16.63	106.54	
997.451	-1509.6	-9834.95	2 10	562.71	109.68	11	269.09	121.16	
770.573	-1638.35	-9834.74	2 10	586.19	93.69	11	290.24	106.17	
1632.89	-785.021	-9834.5	2 10	501.05	190.51	11	207.54	198.22	
1792.99	-284.47	-9833.83	2 10	487.9	243.03	11	194.69	250.17	
-717.922	-1670.94	-9833.24	2 11	442.79	91.56	12	175.03	97.82	
-1369.78	-1197.33	-9833.11	2 12	244.56	143.34	13	66.55	146.01	
-1814.8	169.952	-9832.48	2 12	298.38	279.17	13	122.03	284.79	
-1377.75	-1196.82	-9832.06	2 11	514.65	135.25	12	244.56	143.34	
1780.19	-405.989	-9831.89	2 10	488.38	230.47	11	195.1	237.67	
-1783.46	-433.615	-9830.12	2 11	563.01	211.24	12	291.26	217.48	
1828.61	-164.094	-9830.02	2 10	484.97	255.61	11	191.95	262.69	
1804.64	-341.829	-9829.87	2 10	486.26	237.21	11	193.14	244.28	
-838.053	-1635.01	-9829.77	2 11	455.47	94.28	12	187.37	100.75	
-1784.66	-441.693	-9829.54	2 12	291.26	217.48	13	115.15	221.83	
-1630.65	-859.477	-9828.65	2 11	543.69	168.17	12	272.67	175.96	
1517.61	-1056.95	-9827.5	2 10	511.02	161.56	11	219.05	170.23	
1829.91	287.63	-9826.94	2 10	487.73	302.19	11	194.6	309.17	
-1364.4	-1263.07	-9825.63	2 12	243.68	136.62	13	66.67	137.8	
902.173	-1628.77	-9825.13	2 10	571.95	96.07	11	276.8	108.1	
-1840.28	-290.269	-9824.92	2 11	570.22	225.74	12	297.98	232.46	
-698.927	-1728.66	-9824.62	2 11	440.48	85.67	12	172.78	92.05	
1806.3	-481.916	-9823.7	2 10	485.06	222.84	11	192	230.12	
-995.356	-1583.67	-9823.51	2 12	204.06	105.56	13	23.94	104.91	
-1754.61	-651.909	-9823.26	2 11	558.4	188.74	12	286.21	196.31	
-1554.49	-1095.1	-9817.55	2 12	264.05	152.64	13	86.32	154.93	
1791.84	-648.54	-9816.76	2 10	485.32	205.64	11	193.72	211.77	
-1797.86	-633.195	-9816.66	2 12	291.5	198	13	115.7	201.29	
-1559.33	-1098.61	-9816.39	2 11	534.59	143.86	12	264.05	152.64	
-1835.76	-525.039	-9816.02	2 11	568.07	201.3	12	295.95	208.49	
-1082.55	-1574.15	-9815.81	2 12	213.12	106.08	13	34.8	105.92	
-1903.01	171.608	-9815.76	2 12	307.48	278.71	13	130.29	284.35	
-1886.67	320.098	-9815.19	2 12	306.89	293.9	13	130.09	299.32	
-1804.86	-637.737	-9815.08	2 11	563.95	189.8	12	291.5	198	
-764.748	-1757.24	-9814.65	2 11	447.14	82.09	12	179.38	88.13	
-667.889	-1796.94	-9814.53	2 11	436.86	78.76	12	168.27	85.26	
-868.786	-1709.27	-9814.46	2 11	458.24	86.21	12	191.13	93.55	
-1090.28	-1579.04	-9814.17	2 11	482.14	97.88	12	213.12	106.08	
-797.109	-1754.32	-9812.59	2 11	450.52	82.11	12	181.91	88.73	
1542.47	-1161.51	-9811.81	2 10	507.48	150.91	11	215.12	158.87	
-1465.6	-1259.55	-9811.5	2 11	523.64	127.89	12	254.02	136.15	
-1464.87	-1261.56	-9811.35	2 12	254.02	136.15	13	76.48	137.82	
-1007.36	-1651.06	-9811.18	2 12	204.97	98.46	13	25.07	97.82	
1930.82	126.615	-9811.01	2 10	476.05	286.09	11	182.94	293.42	
